0,0.009990233927965164
1,0.009999999776482582
2,0.01015624962747097
3,0.013027343899011612
4,0.012539062649011612
5,0.01313476637005806
6,0.011533203534781933
7,0.012236328795552254
8,0.011601563543081284
9,0.012587890960276127
10,0.011748047545552254
11,0.011650390923023224
12,0.0107421875
13,0.010117187164723873
14,0.010019531473517418
15,0.010341797024011612
16,0.01015624962747097
17,0.010175781324505806
18,0.010117187164723873
19,0.009999999776482582
20,0.010029296390712261
21,0.009980468079447746
22,0.009990233927965164
23,0.009999999776482582
24,0.009999999776482582
25,0.010029296390712261
26,0.010039062239229679
27,0.010029296390712261
28,0.009990233927965164
29,0.009990233927965164
30,0.010039062239229679
31,0.009999999776482582
32,0.010039062239229679
33,0.009999999776482582
34,0.009999999776482582
35,0.009999999776482582
36,0.009999999776482582
37,0.009990233927965164
38,0.009999999776482582
39,0.009999999776482582
40,0.009999999776482582
41,0.009999999776482582
42,0.010039062239229679
43,0.009980468079447746
44,0.009990233927965164
45,0.009990233927965164
46,0.009999999776482582
47,0.009999999776482582
48,0.009999999776482582
49,0.009990233927965164
50,0.009980468079447746
51,0.009980468079447746
52,0.010078124701976776
53,0.010039062239229679
54,0.010029296390712261
55,0.009990233927965164
56,0.009980468079447746
57,0.010039062239229679
