0,-398.0
1,-398.0
2,-398.0
3,-398.0
4,-398.0
5,-398.0
6,-398.0
7,-398.0
8,-398.0
9,-398.0
0,-398.0
1,-398.0
2,-398.0
3,-398.0
4,-398.0
5,-398.0
6,-398.0
7,-398.0
8,-398.0
9,-398.0
10,-398.0
11,-398.0
12,-398.0
13,-398.0
14,-398.0
15,-398.0
16,-398.0
17,-398.0
18,-398.0
19,-398.0
0,0.009999999776482582
0,0.009990233927965164
1,0.009999999776482582
2,0.01015624962747097
3,0.013027343899011612
4,0.012539062649011612
5,0.01313476637005806
6,0.011533203534781933
